frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
395,16.683,14.189,2.494,2,214,3636,6142912,12065234,2048,1024
396,16.529,14.073,2.456,2,214,3636,6142912,12065234,2048,1024
397,16.793,14.223,2.570,2,214,3636,6208375,12159070,2048,1024
398,16.756,14.302,2.454,2,214,3636,6208375,12159070,2048,1024
399,16.473,14.124,2.349,2,214,3636,6134206,12051122,2048,1024
400,16.770,14.194,2.576,2,214,3636,6134206,12051122,2048,1024
401,17.486,14.546,2.940,2,342,3796,6232362,12219782,2048,1024
402,16.391,14.299,2.092,2,342,3796,6232362,12219782,2048,1024
403,16.731,14.369,2.362,2,342,3816,6298358,12314998,2048,1024
404,16.784,14.474,2.310,2,342,3816,6298358,12314998,2048,1024
405,16.447,14.267,2.180,2,342,3796,6224721,12206862,2048,1024
406,16.596,14.197,2.399,2,342,3796,6224721,12206862,2048,1024
407,16.985,14.452,2.533,2,342,3816,6290640,12305972,2048,1024
408,16.549,14.383,2.166,2,342,3816,6290640,12305972,2048,1024
409,16.595,14.237,2.358,2,342,3796,6216927,12193778,2048,1024
410,16.579,14.211,2.368,2,342,3796,6216927,12193778,2048,1024
411,17.173,14.745,2.427,2,342,3816,6282771,12293894,2048,1024
412,16.260,14.201,2.059,2,342,3816,6282771,12293894,2048,1024
413,16.746,14.250,2.496,2,342,3796,6208982,12183466,2048,1024
414,16.894,14.500,2.393,2,342,3796,6208982,12183466,2048,1024
415,17.427,15.260,2.168,2,342,3816,6274750,12280550,2048,1024
416,17.058,14.987,2.071,2,342,3816,6274750,12280550,2048,1024
417,16.377,14.263,2.113,2,342,3796,6200885,12174140,2048,1024
418,17.104,14.705,2.400,2,342,3796,6200885,12174140,2048,1024
419,16.666,14.619,2.046,2,342,3816,6266576,12267042,2048,1024
420,16.723,14.690,2.032,2,342,3816,6266576,12267042,2048,1024
421,16.428,14.340,2.088,2,342,3796,6192635,12161690,2048,1024
422,16.342,14.034,2.308,2,342,3796,6192635,12161690,2048,1024
423,17.006,14.341,2.664,2,342,3816,6258251,12256378,2048,1024
424,17.563,15.264,2.299,2,342,3816,6258251,12256378,2048,1024
425,17.657,15.472,2.186,2,342,3796,6184234,12147922,2048,1024
426,15.463,13.867,1.596,2,214,3636,6151466,12076114,2048,1024
427,17.152,14.359,2.793,2,214,3656,6217005,12171892,2048,1024
428,16.601,14.293,2.308,2,214,3656,6217005,12171892,2048,1024
429,16.475,14.091,2.384,2,214,3636,6142912,12065234,2048,1024
430,16.934,14.362,2.572,2,214,3636,6142912,12065234,2048,1024
431,17.817,14.212,3.606,2,214,3636,6208375,12159070,2048,1024
432,16.140,14.184,1.957,2,52,3440,6166903,12073534,2048,1024
433,17.247,14.801,2.445,2,52,3440,6092734,11965586,2048,1024
434,16.901,15.017,1.884,2,52,3440,6092734,11965586,2048,1024
435,16.909,15.266,1.643,2,52,3440,6158122,12062438,2048,1024
436,15.630,14.244,1.386,2,52,3440,6158122,12062438,2048,1024
437,18.403,15.244,3.159,2,52,3460,6224118,12157654,2048,1024
438,16.404,14.982,1.422,2,52,3460,6224118,12157654,2048,1024
439,16.471,14.787,1.685,2,52,3440,6150481,12049518,2048,1024
440,16.587,14.707,1.880,2,52,3440,6150481,12049518,2048,1024
441,16.992,15.025,1.967,2,52,3460,6216400,12148628,2048,1024
442,15.872,14.233,1.640,2,52,3460,6216400,12148628,2048,1024
443,16.467,14.034,2.432,2,52,3440,6142687,12036434,2048,1024
444,23.700,15.499,8.201,2,1152,6258,6853311,13518752,2048,1024
445,20.683,15.650,5.032,2,1152,6278,6919155,13618868,2048,1024
446,20.379,15.828,4.551,2,1152,6278,6919155,13618868,2048,1024
447,19.877,15.282,4.595,2,1152,6258,6845366,13508440,2048,1024
448,20.610,15.685,4.924,2,1152,6258,6845366,13508440,2048,1024
449,20.024,15.407,4.616,2,1152,6278,6911134,13605524,2048,1024
450,20.304,15.732,4.572,2,1152,6278,6911134,13605524,2048,1024
451,20.150,15.305,4.845,2,1152,6258,6837269,13499114,2048,1024
452,20.108,15.502,4.606,2,1152,6258,6837269,13499114,2048,1024
453,19.950,15.370,4.580,2,1152,6278,6902960,13592016,2048,1024
454,20.021,15.470,4.551,2,1152,6278,6902960,13592016,2048,1024
455,20.445,15.513,4.931,2,1152,6258,6829019,13486664,2048,1024
456,20.069,15.491,4.577,2,1152,6258,6829019,13486664,2048,1024
457,20.286,15.701,4.584,2,1152,6278,6894635,13581352,2048,1024
458,20.226,15.431,4.794,2,1152,6278,6894635,13581352,2048,1024
459,20.295,15.696,4.599,2,1152,6258,6820618,13472896,2048,1024
460,21.058,16.456,4.602,2,1152,6258,6820618,13472896,2048,1024
461,20.556,15.427,5.129,2,1152,6278,6886157,13568674,2048,1024
462,19.968,15.352,4.616,2,1152,6278,6886157,13568674,2048,1024
463,19.859,15.258,4.602,2,1152,6258,6812064,13462016,2048,1024
464,20.165,15.368,4.796,2,1152,6258,6812064,13462016,2048,1024
465,20.432,15.529,4.904,2,1152,6258,6877527,13555852,2048,1024
466,20.276,15.437,4.839,2,1152,6258,6877527,13555852,2048,1024
467,20.147,15.197,4.949,2,1152,6258,6803358,13447904,2048,1024
468,19.756,14.996,4.760,2,1152,6258,6803358,13447904,2048,1024
469,20.360,15.686,4.673,2,1152,6258,6868746,13544756,2048,1024
470,20.429,15.671,4.758,2,1152,6258,6868746,13544756,2048,1024
471,20.525,15.826,4.699,2,1152,6278,6934742,13639972,2048,1024
472,20.706,16.113,4.594,2,1152,6278,6934742,13639972,2048,1024
473,20.294,15.538,4.756,2,1152,6258,6861105,13531836,2048,1024
474,20.044,15.435,4.610,2,1152,6258,6861105,13531836,2048,1024
475,20.466,15.615,4.851,2,1152,6278,6927024,13630946,2048,1024
476,23.214,18.295,4.919,2,1152,6278,6927024,13630946,2048,1024
477,19.987,15.270,4.716,2,1152,6258,6853311,13518752,2048,1024
478,20.219,15.432,4.787,2,1152,6258,6853311,13518752,2048,1024
479,20.245,15.560,4.685,2,1152,6278,6919155,13618868,2048,1024
480,20.647,15.879,4.768,2,1152,6278,6919155,13618868,2048,1024
481,20.122,15.341,4.782,2,1152,6258,6845366,13508440,2048,1024
482,20.135,15.562,4.573,2,1152,6258,6845366,13508440,2048,1024
483,20.580,15.463,5.117,2,1152,6278,6911134,13605524,2048,1024
484,20.330,15.363,4.967,2,1152,6278,6911134,13605524,2048,1024
485,20.143,15.326,4.816,2,1152,6258,6837269,13499114,2048,1024
486,20.464,15.482,4.982,2,1152,6258,6837269,13499114,2048,1024
487,19.974,15.408,4.566,2,1152,6278,6902960,13592016,2048,1024
488,20.277,15.494,4.783,2,1152,6278,6902960,13592016,2048,1024
489,20.164,15.216,4.948,2,1152,6258,6829019,13486664,2048,1024
490,20.133,15.234,4.899,2,1152,6258,6829019,13486664,2048,1024
491,20.531,15.647,4.884,2,1152,6278,6894635,13581352,2048,1024
492,20.165,15.565,4.600,2,1152,6278,6894635,13581352,2048,1024
493,20.183,15.523,4.660,2,1152,6258,6820618,13472896,2048,1024
494,15.054,14.033,1.021,2,52,3440,6109994,11990578,2048,1024
495,16.655,14.037,2.619,2,52,3460,6175533,12086356,2048,1024
496,16.700,14.061,2.639,2,52,3460,6175533,12086356,2048,1024
497,16.734,14.136,2.599,2,52,3440,6101440,11979698,2048,1024
498,16.449,13.910,2.539,2,52,3440,6101440,11979698,2048,1024
499,16.706,13.953,2.753,2,52,3440,6166903,12073534,2048,1024
500,17.895,15.173,2.723,2,52,3440,6166903,12073534,2048,1024
501,15.459,13.973,1.486,2,52,3440,6092734,11965586,2048,1024
502,16.755,14.054,2.701,2,52,3440,6092734,11965586,2048,1024
503,17.159,14.558,2.601,2,52,3440,6158122,12062438,2048,1024
504,16.396,14.288,2.108,2,52,3440,6158122,12062438,2048,1024
505,16.642,14.263,2.380,2,52,3460,6224118,12157654,2048,1024
506,16.834,14.434,2.401,2,52,3460,6224118,12157654,2048,1024
507,16.196,13.957,2.239,2,52,3440,6150481,12049518,2048,1024
508,16.900,14.200,2.700,2,52,3440,6150481,12049518,2048,1024
509,16.948,14.476,2.472,2,52,3460,6216400,12148628,2048,1024
510,16.396,14.204,2.192,2,52,3460,6216400,12148628,2048,1024
511,16.470,14.010,2.460,2,52,3440,6142687,12036434,2048,1024
512,17.530,14.870,2.659,2,52,3440,6142687,12036434,2048,1024
513,16.897,15.092,1.805,2,52,3460,6208531,12136550,2048,1024
514,17.111,15.548,1.563,2,52,3460,6208531,12136550,2048,1024
515,16.059,14.939,1.120,2,52,3440,6134742,12026122,2048,1024
516,17.080,15.354,1.726,2,52,3440,6134742,12026122,2048,1024
517,17.057,15.745,1.312,2,52,3460,6200510,12123206,2048,1024
518,15.623,14.572,1.051,2,52,3460,6200510,12123206,2048,1024
519,18.260,14.869,3.390,2,52,3440,6126645,12016796,2048,1024
520,16.014,14.213,1.802,2,52,3440,6126645,12016796,2048,1024
521,16.552,14.103,2.450,2,52,3460,6192336,12109698,2048,1024
522,16.860,14.284,2.576,2,52,3460,6192336,12109698,2048,1024
523,16.272,13.868,2.404,2,52,3440,6118395,12004346,2048,1024
524,17.078,14.280,2.798,2,52,3440,6118395,12004346,2048,1024
525,16.462,14.103,2.359,2,52,3460,6184011,12099034,2048,1024
526,16.984,14.328,2.656,2,52,3460,6184011,12099034,2048,1024
527,16.136,13.894,2.241,2,52,3440,6109994,11990578,2048,1024
528,17.063,14.286,2.776,2,52,3440,6109994,11990578,2048,1024
529,16.675,14.296,2.379,2,52,3460,6175533,12086356,2048,1024
530,16.550,14.184,2.367,2,52,3460,6175533,12086356,2048,1024
531,16.299,13.815,2.483,2,52,3440,6101440,11979698,2048,1024
532,16.776,13.895,2.882,2,52,3440,6101440,11979698,2048,1024
533,17.706,14.934,2.772,2,52,3440,6166903,12073534,2048,1024
534,17.301,15.598,1.703,2,52,3440,6166903,12073534,2048,1024
535,15.505,14.435,1.070,2,52,3440,6092734,11965586,2048,1024
536,16.230,14.004,2.226,2,52,3440,6092734,11965586,2048,1024
537,16.951,14.275,2.676,2,52,3440,6158122,12062438,2048,1024
538,16.529,14.147,2.382,2,52,3440,6158122,12062438,2048,1024
539,16.799,14.181,2.618,2,52,3460,6224118,12157654,2048,1024
540,16.716,14.329,2.387,2,52,3460,6224118,12157654,2048,1024
541,16.326,13.989,2.337,2,52,3440,6150481,12049518,2048,1024
542,16.726,14.040,2.686,2,52,3440,6150481,12049518,2048,1024
543,16.884,14.178,2.706,2,52,3460,6216400,12148628,2048,1024
544,16.626,14.218,2.409,2,52,3460,6216400,12148628,2048,1024
545,16.614,14.164,2.450,2,52,3440,6142687,12036434,2048,1024
546,16.465,13.963,2.502,2,52,3440,6142687,12036434,2048,1024
547,16.849,14.145,2.704,2,52,3460,6208531,12136550,2048,1024
548,16.595,14.076,2.519,2,52,3460,6208531,12136550,2048,1024
549,18.756,16.148,2.608,2,54,4080,7773142,14586122,2048,1024
550,17.135,16.033,1.102,2,54,4080,7773142,14586122,2048,1024
551,16.940,15.885,1.056,2,54,4100,7838910,14683206,2048,1024
552,17.039,16.012,1.027,2,54,4100,7838910,14683206,2048,1024
553,16.948,15.929,1.019,2,54,4080,7765045,14576796,2048,1024
554,16.912,15.869,1.043,2,54,4080,7765045,14576796,2048,1024
555,16.953,15.914,1.039,2,54,4100,7830736,14669698,2048,1024
556,16.955,15.934,1.021,2,54,4100,7830736,14669698,2048,1024
557,17.778,16.749,1.028,2,54,4080,7756795,14564346,2048,1024
558,17.345,16.177,1.168,2,54,4080,7756795,14564346,2048,1024
559,17.133,16.082,1.051,2,54,4100,7822411,14659034,2048,1024
560,17.319,16.295,1.024,2,54,4100,7822411,14659034,2048,1024
561,16.934,15.850,1.085,2,54,4080,7748394,14550578,2048,1024
562,17.039,15.975,1.064,2,54,4080,7748394,14550578,2048,1024
563,17.176,16.068,1.108,2,54,4100,7813933,14646356,2048,1024
564,17.147,16.106,1.041,2,54,4100,7813933,14646356,2048,1024
565,16.828,15.771,1.057,2,54,4080,7739840,14539698,2048,1024
566,16.939,15.849,1.090,2,54,4080,7739840,14539698,2048,1024
567,17.732,16.435,1.297,2,54,4080,7805303,14633534,2048,1024
568,18.367,17.072,1.295,2,54,4080,7805303,14633534,2048,1024
569,18.931,17.883,1.048,2,54,4080,7731134,14525586,2048,1024
570,18.006,16.951,1.055,2,54,4080,7731134,14525586,2048,1024
571,19.445,18.403,1.042,2,54,4080,7796522,14622438,2048,1024
572,18.031,16.941,1.089,2,54,4080,7796522,14622438,2048,1024
573,17.991,16.913,1.078,2,54,4100,7862518,14717654,2048,1024
574,17.817,16.780,1.037,2,54,4100,7862518,14717654,2048,1024
575,17.324,16.214,1.111,2,54,4080,7788881,14609518,2048,1024
576,17.424,16.284,1.141,2,54,4080,7788881,14609518,2048,1024
577,17.595,16.475,1.120,2,54,4100,7854800,14708628,2048,1024
578,17.213,16.080,1.133,2,54,4100,7854800,14708628,2048,1024
579,17.173,16.083,1.090,2,54,4080,7781087,14596434,2048,1024
580,17.512,16.457,1.055,2,54,4080,7781087,14596434,2048,1024
581,18.993,17.824,1.169,2,54,4100,7846931,14696550,2048,1024
582,16.926,15.888,1.037,2,54,4100,7846931,14696550,2048,1024
583,16.788,15.716,1.072,2,54,4080,7773142,14586122,2048,1024
584,16.956,15.852,1.104,2,54,4080,7773142,14586122,2048,1024
585,17.187,16.139,1.048,2,54,4100,7838910,14683206,2048,1024
586,17.296,16.262,1.034,2,54,4100,7838910,14683206,2048,1024
587,17.384,16.315,1.069,2,54,4080,7765045,14576796,2048,1024
588,17.484,16.331,1.153,2,54,4080,7765045,14576796,2048,1024
589,17.068,15.995,1.073,2,54,4100,7830736,14669698,2048,1024
590,16.976,15.925,1.051,2,54,4100,7830736,14669698,2048,1024
591,16.892,15.786,1.105,2,54,4080,7756795,14564346,2048,1024
592,18.119,16.994,1.125,2,54,4080,7756795,14564346,2048,1024
593,18.336,17.255,1.081,2,54,4100,7822411,14659034,2048,1024
594,17.332,16.251,1.081,2,54,4100,7822411,14659034,2048,1024
595,17.070,16.034,1.037,2,54,4080,7748394,14550578,2048,1024
596,16.862,15.827,1.035,2,54,4080,7748394,14550578,2048,1024
597,17.285,16.246,1.039,2,54,4100,7813933,14646356,2048,1024
598,16.998,15.959,1.039,2,54,4100,7813933,14646356,2048,1024
599,16.782,15.758,1.024,2,54,4080,7739840,14539698,2048,1024
600,17.153,16.119,1.034,2,54,4080,7739840,14539698,2048,1024
601,18.227,16.890,1.337,2,54,4080,7805303,14633534,2048,1024
602,18.566,17.492,1.075,2,54,4080,7805303,14633534,2048,1024
603,50.535,26.831,23.703,2,1312,10856,12081074,23671368,2048,1024
604,34.657,29.129,5.528,2,1328,11402,13010866,25533872,2048,1024
605,33.234,27.760,5.474,2,1320,11376,13002674,25517036,2048,1024
606,33.167,27.664,5.503,2,1320,11342,13002674,25517036,2048,1024
607,33.287,27.878,5.409,2,1320,11342,13002674,25517036,2048,1024
608,33.336,27.915,5.421,2,1320,11338,13002674,25517036,2048,1024
609,32.864,27.421,5.443,2,1320,11338,13002674,25517036,2048,1024
610,32.812,27.288,5.524,2,1320,11314,13002674,25517036,2048,1024
611,33.331,27.582,5.749,2,1320,11314,13002674,25517036,2048,1024
612,33.022,27.520,5.502,2,1320,11306,13002674,25517036,2048,1024
613,33.007,27.548,5.458,2,1320,11310,13002674,25517036,2048,1024
614,32.943,27.437,5.506,2,1320,11298,13002674,25517036,2048,1024
615,32.880,27.449,5.431,2,1320,11298,13002674,25517036,2048,1024
616,32.875,27.392,5.483,2,1320,11290,13002674,25517036,2048,1024
617,33.127,27.674,5.454,2,1320,11290,13002674,25517036,2048,1024
618,32.661,27.184,5.477,2,1320,11304,13002674,25517036,2048,1024
619,32.706,27.280,5.426,2,1312,11286,12994482,25500200,2048,1024
620,32.369,26.927,5.441,2,1312,11278,12994482,25500200,2048,1024
621,32.277,26.907,5.371,2,1312,11282,12994482,25500200,2048,1024
622,32.812,27.397,5.415,2,1312,11308,12994482,25500200,2048,1024
623,33.141,27.677,5.463,2,1312,11312,12994482,25500200,2048,1024
624,32.810,27.026,5.784,2,1312,11320,12994482,25500200,2048,1024
625,32.716,27.214,5.502,2,1312,11320,12994482,25500200,2048,1024
626,32.489,27.017,5.472,2,1312,11320,12994482,25500200,2048,1024
627,32.296,26.840,5.456,2,1312,11324,12994482,25500200,2048,1024
628,36.121,30.608,5.513,2,1312,11324,12994482,25500200,2048,1024
629,32.687,27.115,5.572,2,1312,11320,12994482,25500200,2048,1024
630,32.058,26.641,5.418,2,1312,11336,12994482,25500200,2048,1024
631,32.500,26.993,5.507,2,1312,11324,12994482,25500200,2048,1024
632,33.831,28.192,5.638,2,1312,11332,12994482,25500200,2048,1024
633,32.254,26.797,5.457,2,1312,11332,12994482,25500200,2048,1024
634,32.752,27.252,5.500,2,1312,11336,12994482,25500200,2048,1024
635,32.599,27.159,5.439,2,1312,11336,12994482,25500200,2048,1024
636,32.394,26.971,5.422,2,1312,11328,12994482,25500200,2048,1024
637,32.537,26.937,5.600,2,1312,11332,12994482,25500200,2048,1024
638,32.609,27.100,5.508,2,1312,11316,12994482,25500200,2048,1024
639,32.682,27.193,5.489,2,1312,11304,12994482,25500200,2048,1024
640,32.623,27.199,5.424,2,1312,11292,12994482,25500200,2048,1024
641,32.292,26.797,5.495,2,1312,11292,12994482,25500200,2048,1024
642,32.774,27.331,5.442,2,1312,11280,12994482,25500200,2048,1024
643,32.330,26.879,5.451,2,1312,11284,12994482,25500200,2048,1024
644,32.657,27.232,5.425,2,1312,11260,12994482,25500200,2048,1024
645,32.945,27.584,5.361,2,1312,11264,12994482,25500200,2048,1024
646,32.527,27.161,5.365,2,1312,11264,12994482,25500200,2048,1024
647,35.436,30.059,5.377,2,1312,11268,12994482,25500200,2048,1024
648,36.423,30.855,5.569,2,1312,11292,12994482,25500200,2048,1024
649,34.346,28.869,5.478,2,1312,11280,12994482,25500200,2048,1024
650,32.638,27.202,5.436,2,1312,11280,12994482,25500200,2048,1024
651,32.146,26.758,5.388,2,1312,11272,12994482,25500200,2048,1024
652,32.370,26.887,5.483,2,1312,11300,12994482,25500200,2048,1024
653,32.604,26.995,5.608,2,1312,11284,12994482,25500200,2048,1024
654,32.468,27.037,5.431,2,1312,11316,12994482,25500200,2048,1024
655,32.891,27.134,5.757,2,1312,11328,12994482,25500200,2048,1024
656,32.431,27.020,5.411,2,1312,11312,12994482,25500200,2048,1024
657,31.787,26.270,5.517,2,1318,11184,12277682,24785868,2048,1024
658,34.322,28.865,5.457,2,1318,11244,12277682,24785868,2048,1024
659,32.213,26.741,5.472,2,1318,11232,12277682,24785868,2048,1024
660,31.999,26.588,5.411,2,1318,11224,12277682,24785868,2048,1024
661,31.659,26.276,5.382,2,1318,11216,12277682,24785868,2048,1024
662,32.075,26.590,5.485,2,1318,11264,12277682,24785868,2048,1024
663,31.715,26.311,5.404,2,1318,11252,12277682,24785868,2048,1024
664,31.617,26.168,5.449,2,1318,11244,12277682,24785868,2048,1024
665,31.639,26.171,5.467,2,1318,11244,12277682,24785868,2048,1024
666,32.392,26.969,5.423,2,1318,11248,12277682,24785868,2048,1024
667,32.165,26.701,5.464,2,1318,11252,12277682,24785868,2048,1024
668,32.587,27.100,5.487,2,1318,11244,12277682,24785868,2048,1024
669,32.227,26.810,5.417,2,1318,11248,12277682,24785868,2048,1024
670,32.256,26.848,5.408,2,1318,11220,12277682,24785868,2048,1024
671,31.845,26.391,5.454,2,1318,11224,12277682,24785868,2048,1024
672,33.185,26.546,6.638,2,1318,11220,12277682,24785868,2048,1024
673,35.449,30.055,5.394,2,1318,11220,12277682,24785868,2048,1024
674,31.832,26.326,5.506,2,1318,11204,12277682,24785868,2048,1024
675,32.285,26.849,5.436,2,1318,11208,12277682,24785868,2048,1024
676,31.675,26.271,5.404,2,1318,11208,12277682,24785868,2048,1024
677,32.113,26.749,5.364,2,1318,11204,12277682,24785868,2048,1024
678,31.918,26.385,5.533,2,1318,11176,12277682,24785868,2048,1024
679,31.471,26.046,5.425,2,1318,11176,12277682,24785868,2048,1024
680,32.085,26.741,5.344,2,1318,11156,12277682,24785868,2048,1024
681,32.575,27.044,5.530,2,1318,11156,12277682,24785868,2048,1024
682,31.867,26.396,5.471,2,1318,11172,12277682,24785868,2048,1024
683,31.669,26.249,5.419,2,1318,11172,12277682,24785868,2048,1024
684,32.158,26.710,5.448,2,1318,11148,12277682,24785868,2048,1024
685,32.209,26.772,5.437,2,1318,11152,12277682,24785868,2048,1024
686,32.335,26.566,5.769,2,1316,11160,12277106,24784618,2048,1024
687,5.075,4.026,1.050,1,2,480,918882,1837764,1278,719
688,16.573,3.927,12.646,1,2,480,918882,1837764,1278,719
689,16.424,3.687,12.736,1,2,480,918882,1837764,1278,719
690,16.811,3.832,12.979,1,2,480,918882,1837764,1278,719
691,16.688,3.852,12.836,1,2,480,918882,1837764,1278,719
692,16.605,3.794,12.811,1,2,480,918882,1837764,1278,719
693,16.745,3.871,12.874,1,2,480,918882,1837764,1278,719
694,22.113,5.684,16.430,2,1102,3298,1629506,3320082,2048,1024
695,16.688,5.706,10.982,2,1102,3298,1629506,3320082,2048,1024
696,16.883,5.945,10.938,2,1102,3298,1629506,3320082,2048,1024
697,16.598,5.823,10.775,2,1102,3298,1629506,3320082,2048,1024
698,17.205,6.342,10.863,2,1102,3298,1629506,3320082,2048,1024
699,16.295,6.026,10.269,2,1102,3298,1629506,3320082,2048,1024
700,16.834,6.154,10.680,2,1102,3298,1629506,3320082,2048,1024
701,16.417,5.901,10.517,2,1102,3298,1629506,3320082,2048,1024
702,16.649,5.921,10.728,2,1102,3298,1629506,3320082,2048,1024
703,16.816,6.014,10.802,2,1102,3298,1629506,3320082,2048,1024
704,16.451,5.843,10.608,2,1102,3298,1629506,3320082,2048,1024
705,16.811,6.031,10.780,2,1102,3298,1629506,3320082,2048,1024
706,16.364,5.719,10.645,2,1102,3298,1629506,3320082,2048,1024
707,16.790,5.779,11.011,2,1102,3298,1629506,3320082,2048,1024
708,16.642,5.780,10.863,2,1102,3298,1629506,3320082,2048,1024
709,16.894,6.018,10.876,2,1102,3298,1629506,3320082,2048,1024
710,16.557,5.895,10.662,2,1102,3298,1629506,3320082,2048,1024
711,16.656,5.865,10.790,2,1102,3298,1629506,3320082,2048,1024
712,16.435,5.663,10.773,2,1102,3298,1629506,3320082,2048,1024
713,16.913,5.930,10.983,2,1102,3298,1629506,3320082,2048,1024
714,16.875,6.118,10.757,2,1102,3298,1629506,3320082,2048,1024
715,16.166,5.627,10.539,2,1102,3298,1629506,3320082,2048,1024
716,16.962,5.892,11.070,2,1102,3298,1629506,3320082,2048,1024
717,16.650,5.912,10.738,2,1102,3298,1629506,3320082,2048,1024
718,16.643,5.874,10.769,2,1102,3298,1629506,3320082,2048,1024
719,16.777,5.632,11.145,2,1102,3298,1629506,3320082,2048,1024
720,17.019,6.335,10.683,2,1102,3298,1629506,3320082,2048,1024
721,16.071,5.764,10.307,2,1102,3298,1629506,3320082,2048,1024
722,16.584,5.657,10.927,2,1102,3298,1629506,3320082,2048,1024
723,16.679,5.663,11.016,2,1102,3298,1629506,3320082,2048,1024
724,16.952,5.943,11.009,2,1102,3298,1629506,3320082,2048,1024
725,16.972,6.280,10.692,2,1102,3298,1629506,3320082,2048,1024
726,16.505,6.120,10.384,2,1102,3298,1629506,3320082,2048,1024
727,16.309,5.758,10.551,2,1102,3298,1629506,3320082,2048,1024
728,17.096,6.121,10.976,2,1102,3298,1629506,3320082,2048,1024
729,16.381,5.862,10.519,2,1102,3298,1629506,3320082,2048,1024
730,16.694,5.934,10.760,2,1102,3298,1629506,3320082,2048,1024
